STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20050601,152,0,528,0,350,117,260,173,217
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20050701,439,0,1324,0,333,161,283,205,244
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20050801,104,0,148,0,356,178,300,215,257
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20050901,429,0,548,0,322,100,270,175,223
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20051001,1184,0,3803,0,244,33,177,108,142
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20051101,241,0,1030,0,200,-56,134,48,91
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20051201,234,76,947,127,128,-94,48,-17,15
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060101,257,51,1107,53,167,-100,81,-2,40
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060201,264,432,564,427,161,-94,54,-26,14
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060301,157,25,310,13,217,-56,96,12,54
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060401,541,0,1190,25,267,0,167,66,116
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060501,274,0,1090,0,289,72,207,117,162
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060601,343,0,1629,0,306,117,244,171,208
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060701,358,0,1286,0,350,167,289,209,249
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060801,193,0,676,0,372,156,286,203,245
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20060901,236,0,656,0,278,94,233,156,194
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20061001,272,0,1238,0,244,11,175,93,134
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20061101,465,0,1154,0,211,6,137,72,104
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20061201,170,0,485,0,178,-72,97,24,60
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070101,315,25,786,44,217,-128,66,-7,29
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070201,150,51,348,84,100,-128,18,-56,-19
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070301,401,76,925,89,256,-106,92,1,46
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070401,660,0,1773,0,272,-6,138,55,97
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070501,152,0,559,0,311,50,218,119,169
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070601,450,0,1360,0,322,122,258,170,214
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070701,422,0,1345,0,322,144,277,196,237
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070801,881,0,1494,0,339,128,274,193,233
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20070901,206,0,282,0,294,100,249,161,205
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20071001,472,0,1338,0,322,39,211,133,172
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20071101,236,0,594,0,194,-39,109,36,72
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20071201,188,25,1115,61,128,-67,60,-1,29
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080101,150,0,593,11,183,-100,55,-18,18
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080201,384,127,1194,226,194,-117,62,-23,19
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080301,401,0,916,0,172,-28,93,12,53
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080401,267,0,699,0,261,-17,156,69,113
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080501,241,0,825,0,250,33,196,105,151
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080601,422,0,904,0,350,144,276,183,230
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080701,295,0,838,0,333,172,293,210,252
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080801,259,0,816,0,322,150,277,185,231
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20080901,638,0,1715,0,311,111,246,169,208
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20081001,485,0,895,0,261,17,180,89,135
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20081101,178,0,848,0,194,-44,111,45,78
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20081201,523,76,1518,124,178,-100,74,-4,35
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090101,386,51,726,162,72,-139,15,-51,-18
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090201,97,25,250,102,167,-111,68,-23,22
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090301,140,178,488,179,200,-106,91,7,49
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090401,310,0,1077,0,300,17,159,71,115
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090501,262,0,1117,0,267,67,198,119,159
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090601,572,0,1968,0,283,100,232,161,197
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090701,193,0,908,0,322,144,273,190,232
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090801,373,0,889,0,333,156,285,210,247
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20090901,358,0,804,0,300,100,234,153,194
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20091001,457,0,1492,0,228,39,169,94,132
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20091101,170,0,358,0,194,6,140,72,106
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20091201,384,356,1587,412,189,-89,59,-12,23
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100101,216,0,425,36,117,-100,37,-35,1
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100201,404,254,1529,754,83,-89,33,-21,6
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100301,582,102,2192,0,211,-17,126,42,84
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100401,394,0,859,0,306,44,179,81,130
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100501,229,0,504,0,328,56,228,126,177
NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20100601,251,0,345,0,367,117,286,187,236
WHITE PLAINS 3.1 NNW NY US,20080101,0,0,0,0,-9999,-9999,-9999,-9999,-9999
WHITE PLAINS 3.1 NNW NY US,20080801,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
WHITE PLAINS 3.1 NNW NY US,20080901,1113,-9999,1118,0,-9999,-9999,-9999,-9999,-9999
WHITE PLAINS 3.1 NNW NY US,20090901,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
WHITE PLAINS 3.1 NNW NY US,20091201,0,152,0,0,-9999,-9999,-9999,-9999,-9999
WHITE PLAINS 3.1 NNW NY US,20100201,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
HARRISON 4.1 SSW NY US,20090801,414,-9999,1427,0,-9999,-9999,-9999,-9999,-9999
HARRISON 4.1 SSW NY US,20090901,185,-9999,636,0,-9999,-9999,-9999,-9999,-9999
HARRISON 4.1 SSW NY US,20091001,287,-9999,1426,0,-9999,-9999,-9999,-9999,-9999
HARRISON 4.1 SSW NY US,20091101,74,-9999,205,0,-9999,-9999,-9999,-9999,-9999
HARRISON 4.1 SSW NY US,20091201,277,165,1597,163,-9999,-9999,-9999,-9999,-9999
NEW YORK LAGUARDIA AIRPORT NY US,20050601,155,0,624,0,339,117,282,191,236
NEW YORK LAGUARDIA AIRPORT NY US,20050701,297,0,593,0,378,167,298,219,259
NEW YORK LAGUARDIA AIRPORT NY US,20050801,892,0,983,0,378,194,309,234,272
NEW YORK LAGUARDIA AIRPORT NY US,20050901,61,0,100,0,333,117,278,199,238
NEW YORK LAGUARDIA AIRPORT NY US,20051001,1115,0,3738,0,267,50,185,124,154
NEW YORK LAGUARDIA AIRPORT NY US,20051101,196,0,908,0,233,-50,144,68,106
NEW YORK LAGUARDIA AIRPORT NY US,20051201,310,51,1072,188,139,-94,53,-3,25
NEW YORK LAGUARDIA AIRPORT NY US,20060101,328,76,1229,74,178,-83,91,15,53
NEW YORK LAGUARDIA AIRPORT NY US,20060201,404,406,734,645,172,-83,62,-9,26
NEW YORK LAGUARDIA AIRPORT NY US,20060301,122,25,188,46,233,-44,105,28,66
NEW YORK LAGUARDIA AIRPORT NY US,20060401,561,0,1321,0,278,17,183,86,134
NEW YORK LAGUARDIA AIRPORT NY US,20060501,373,0,1192,0,317,89,221,133,177
NEW YORK LAGUARDIA AIRPORT NY US,20060601,538,0,2000,0,339,128,267,193,230
NEW YORK LAGUARDIA AIRPORT NY US,20060701,523,0,1513,0,378,178,311,229,270
NEW YORK LAGUARDIA AIRPORT NY US,20060801,485,0,1231,0,389,167,292,221,256
NEW YORK LAGUARDIA AIRPORT NY US,20060901,163,0,606,0,294,122,239,173,206
NEW YORK LAGUARDIA AIRPORT NY US,20061001,450,0,1653,0,289,56,187,113,150
NEW YORK LAGUARDIA AIRPORT NY US,20061101,688,0,1481,0,211,17,148,90,119
NEW YORK LAGUARDIA AIRPORT NY US,20061201,196,0,563,0,217,-61,107,42,74
NEW YORK LAGUARDIA AIRPORT NY US,20070101,338,0,805,48,222,-117,71,6,39
NEW YORK LAGUARDIA AIRPORT NY US,20070201,201,51,399,155,94,-122,21,-47,-13
NEW YORK LAGUARDIA AIRPORT NY US,20070301,620,76,1132,170,239,-100,106,13,60
NEW YORK LAGUARDIA AIRPORT NY US,20070401,1699,0,2993,0,294,0,146,67,106
NEW YORK LAGUARDIA AIRPORT NY US,20070501,180,0,554,0,350,89,244,141,193
NEW YORK LAGUARDIA AIRPORT NY US,20070601,399,0,1146,0,350,144,277,188,233
NEW YORK LAGUARDIA AIRPORT NY US,20070701,678,0,1801,0,356,156,294,214,254
NEW YORK LAGUARDIA AIRPORT NY US,20070801,645,0,1507,0,367,144,290,211,250
NEW YORK LAGUARDIA AIRPORT NY US,20070901,206,0,300,0,322,128,266,190,228
NEW YORK LAGUARDIA AIRPORT NY US,20071001,368,0,1115,0,317,61,223,148,186
NEW YORK LAGUARDIA AIRPORT NY US,20071101,297,0,706,0,194,-22,116,52,84
NEW YORK LAGUARDIA AIRPORT NY US,20071201,221,25,1119,69,167,-61,64,10,37
NEW YORK LAGUARDIA AIRPORT NY US,20080101,340,0,723,0,189,-94,63,-1,31
NEW YORK LAGUARDIA AIRPORT NY US,20080201,414,102,1353,217,206,-111,67,-14,27
NEW YORK LAGUARDIA AIRPORT NY US,20080301,330,0,1067,0,167,-22,100,22,61
NEW YORK LAGUARDIA AIRPORT NY US,20080401,310,0,700,0,283,17,167,80,124
NEW YORK LAGUARDIA AIRPORT NY US,20080501,241,0,829,0,294,72,205,118,161
NEW YORK LAGUARDIA AIRPORT NY US,20080601,437,0,898,0,378,144,289,197,243
NEW YORK LAGUARDIA AIRPORT NY US,20080701,198,0,590,0,361,200,308,225,267
NEW YORK LAGUARDIA AIRPORT NY US,20080801,480,0,1469,0,311,156,280,198,239
NEW YORK LAGUARDIA AIRPORT NY US,20080901,815,0,1506,0,322,122,247,179,213
NEW YORK LAGUARDIA AIRPORT NY US,20081001,541,0,876,0,256,33,176,104,140
NEW YORK LAGUARDIA AIRPORT NY US,20081101,191,0,810,0,183,-39,109,55,82
NEW YORK LAGUARDIA AIRPORT NY US,20081201,460,102,1343,227,194,-100,75,2,39
NEW YORK LAGUARDIA AIRPORT NY US,20090101,282,102,667,250,83,-133,12,-47,-17
NEW YORK LAGUARDIA AIRPORT NY US,20090201,102,76,223,64,172,-100,70,-15,27
NEW YORK LAGUARDIA AIRPORT NY US,20090301,97,152,372,168,206,-100,93,17,55
NEW YORK LAGUARDIA AIRPORT NY US,20090401,480,0,1192,0,328,22,166,78,122
NEW YORK LAGUARDIA AIRPORT NY US,20090501,178,0,1010,0,300,94,213,129,171
NEW YORK LAGUARDIA AIRPORT NY US,20090601,467,0,2152,0,294,117,238,165,201
NEW YORK LAGUARDIA AIRPORT NY US,20090701,333,0,1684,0,317,161,276,196,236
NEW YORK LAGUARDIA AIRPORT NY US,20090801,160,0,675,0,344,178,290,218,254
NEW YORK LAGUARDIA AIRPORT NY US,20090901,244,0,468,0,294,106,234,166,200
NEW YORK LAGUARDIA AIRPORT NY US,20091001,358,0,1250,0,244,39,171,104,138
NEW YORK LAGUARDIA AIRPORT NY US,20091101,152,0,357,0,217,33,139,83,111
NEW YORK LAGUARDIA AIRPORT NY US,20091201,417,229,1731,267,189,-83,59,-5,27
NEW YORK LAGUARDIA AIRPORT NY US,20100101,310,0,455,44,133,-100,35,-24,5
NEW YORK LAGUARDIA AIRPORT NY US,20100201,378,254,1275,739,78,-78,34,-15,10
NEW YORK LAGUARDIA AIRPORT NY US,20100301,800,127,2426,0,233,-11,126,52,89
NEW YORK LAGUARDIA AIRPORT NY US,20100401,381,0,647,0,328,56,193,96,145
NEW YORK LAGUARDIA AIRPORT NY US,20100501,368,0,736,0,344,61,240,140,190
NEW YORK LAGUARDIA AIRPORT NY US,20100601,193,0,426,0,356,150,291,198,244
FARMINGDALE REPUBLIC AIRPORT NY US,20050601,160,-9999,590,-9999,339,117,260,172,216
FARMINGDALE REPUBLIC AIRPORT NY US,20050701,389,-9999,836,-9999,339,156,280,202,241
FARMINGDALE REPUBLIC AIRPORT NY US,20050801,122,-9999,333,-9999,344,172,294,213,254
FARMINGDALE REPUBLIC AIRPORT NY US,20050901,135,-9999,349,-9999,333,94,269,169,219
FARMINGDALE REPUBLIC AIRPORT NY US,20051001,1087,-9999,3982,-9999,272,28,178,104,141
FARMINGDALE REPUBLIC AIRPORT NY US,20051101,239,-9999,1021,-9999,206,-56,136,38,87
FARMINGDALE REPUBLIC AIRPORT NY US,20051201,274,-9999,920,-9999,128,-94,52,-19,16
FARMINGDALE REPUBLIC AIRPORT NY US,20060101,315,-9999,1174,-9999,172,-99,83,-4,39
FARMINGDALE REPUBLIC AIRPORT NY US,20060201,127,-9999,298,-9999,167,-93,56,-29,13
FARMINGDALE REPUBLIC AIRPORT NY US,20060301,140,-9999,277,-9999,211,-138,95,3,49
FARMINGDALE REPUBLIC AIRPORT NY US,20060401,833,-9999,1453,-9999,261,11,161,57,109
FARMINGDALE REPUBLIC AIRPORT NY US,20060501,348,-9999,1019,-9999,283,67,200,109,155
FARMINGDALE REPUBLIC AIRPORT NY US,20060601,307,-9999,1334,-9999,294,111,245,169,207
FARMINGDALE REPUBLIC AIRPORT NY US,20060701,373,-9999,1055,-9999,350,161,287,206,247
FARMINGDALE REPUBLIC AIRPORT NY US,20060801,224,-9999,865,-9999,367,150,278,196,237
FARMINGDALE REPUBLIC AIRPORT NY US,20060901,203,-9999,718,-9999,272,61,226,142,184
FARMINGDALE REPUBLIC AIRPORT NY US,20061001,645,-9999,1629,-9999,244,6,170,80,125
FARMINGDALE REPUBLIC AIRPORT NY US,20061101,488,-9999,1219,-9999,206,-10,135,65,100
FARMINGDALE REPUBLIC AIRPORT NY US,20061201,203,-9999,461,-9999,172,-77,94,12,53
FARMINGDALE REPUBLIC AIRPORT NY US,20070101,391,-9999,826,-9999,217,-132,61,-15,23
FARMINGDALE REPUBLIC AIRPORT NY US,20070201,185,-9999,356,-9999,100,-127,15,-60,-23
FARMINGDALE REPUBLIC AIRPORT NY US,20070301,503,-9999,973,-9999,244,-116,88,-8,40
FARMINGDALE REPUBLIC AIRPORT NY US,20070401,490,-9999,1615,-9999,261,-27,132,44,88
FARMINGDALE REPUBLIC AIRPORT NY US,20070501,89,-9999,364,-9999,306,39,214,108,161
FARMINGDALE REPUBLIC AIRPORT NY US,20070601,323,-9999,967,-9999,311,100,248,155,201
FARMINGDALE REPUBLIC AIRPORT NY US,20070701,767,-9999,1525,-9999,311,150,274,194,234
FARMINGDALE REPUBLIC AIRPORT NY US,20070801,544,-9999,1056,-9999,333,117,268,185,227
FARMINGDALE REPUBLIC AIRPORT NY US,20070901,274,-9999,341,-9999,283,89,242,152,197
FARMINGDALE REPUBLIC AIRPORT NY US,20071001,317,-9999,831,-9999,306,33,209,122,165
FARMINGDALE REPUBLIC AIRPORT NY US,20071101,201,-9999,569,-9999,189,-43,107,29,68
FARMINGDALE REPUBLIC AIRPORT NY US,20071201,185,-9999,1039,-9999,133,-71,60,-11,25
FARMINGDALE REPUBLIC AIRPORT NY US,20080101,345,-9999,582,-9999,178,-110,53,-24,15
FARMINGDALE REPUBLIC AIRPORT NY US,20080201,495,-9999,1290,-9999,200,-116,62,-29,16
FARMINGDALE REPUBLIC AIRPORT NY US,20080301,577,-9999,1179,-9999,156,-38,90,6,48
FARMINGDALE REPUBLIC AIRPORT NY US,20080401,188,-9999,438,-9999,244,-33,158,59,110
FARMINGDALE REPUBLIC AIRPORT NY US,20080501,168,-9999,798,-9999,244,11,189,94,141
FARMINGDALE REPUBLIC AIRPORT NY US,20080601,190,-9999,699,-9999,356,133,268,176,222
FARMINGDALE REPUBLIC AIRPORT NY US,20080701,505,-9999,1042,-9999,328,172,289,202,245
FARMINGDALE REPUBLIC AIRPORT NY US,20080801,218,-9999,857,-9999,306,144,266,174,220
FARMINGDALE REPUBLIC AIRPORT NY US,20080901,742,-9999,1801,-9999,294,100,234,159,197
FARMINGDALE REPUBLIC AIRPORT NY US,20081001,429,-9999,886,-9999,244,6,168,76,122
FARMINGDALE REPUBLIC AIRPORT NY US,20081101,198,-9999,819,-9999,189,-55,106,32,69
FARMINGDALE REPUBLIC AIRPORT NY US,20081201,511,-9999,1365,-9999,167,-105,68,-14,27
FARMINGDALE REPUBLIC AIRPORT NY US,20090101,396,-9999,736,-9999,72,-149,8,-64,-28
FARMINGDALE REPUBLIC AIRPORT NY US,20090201,104,-9999,193,-9999,150,-121,61,-32,14
FARMINGDALE REPUBLIC AIRPORT NY US,20090301,196,-9999,366,-9999,200,-121,87,-4,42
FARMINGDALE REPUBLIC AIRPORT NY US,20090401,211,-9999,832,-9999,306,-5,152,60,106
FARMINGDALE REPUBLIC AIRPORT NY US,20090501,257,-9999,1062,-9999,261,44,192,111,152
FARMINGDALE REPUBLIC AIRPORT NY US,20090601,386,-9999,1625,-9999,278,78,226,150,188
FARMINGDALE REPUBLIC AIRPORT NY US,20090701,409,-9999,1329,-9999,306,128,259,180,220
FARMINGDALE REPUBLIC AIRPORT NY US,20090801,152,-9999,449,-9999,328,144,277,202,240
FARMINGDALE REPUBLIC AIRPORT NY US,20090901,277,-9999,711,-9999,289,89,226,140,183
FARMINGDALE REPUBLIC AIRPORT NY US,20091001,297,-9999,916,-9999,228,28,162,83,123
FARMINGDALE REPUBLIC AIRPORT NY US,20091101,145,-9999,389,-9999,200,-16,133,63,98
FARMINGDALE REPUBLIC AIRPORT NY US,20091201,381,-9999,1408,-9999,183,-88,55,-20,18
FARMINGDALE REPUBLIC AIRPORT NY US,20100101,193,-9999,334,-9999,122,-105,34,-40,-3
FARMINGDALE REPUBLIC AIRPORT NY US,20100201,406,-9999,985,-9999,72,-99,33,-31,1
FARMINGDALE REPUBLIC AIRPORT NY US,20100301,439,-9999,1762,-9999,211,-21,122,35,78
FARMINGDALE REPUBLIC AIRPORT NY US,20100401,287,-9999,675,-9999,300,28,175,71,123
FARMINGDALE REPUBLIC AIRPORT NY US,20100501,188,-9999,413,-9999,333,44,225,119,172
FARMINGDALE REPUBLIC AIRPORT NY US,20100601,183,-9999,311,-9999,350,106,276,180,228
CHESTNUT RIDGE 0.3 SSW NY US,20071201,0,81,0,61,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080101,157,28,289,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080201,711,99,1653,163,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080301,259,-9999,749,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080401,132,-9999,254,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080501,71,-9999,191,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080601,135,-9999,305,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080701,290,-9999,359,0,-9999,-9999,-9999,-9999,-9999
CHESTNUT RIDGE 0.3 SSW NY US,20080801,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20090601,485,-9999,997,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20090701,300,-9999,1506,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20090801,267,-9999,1282,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20090901,150,-9999,262,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20091001,505,-9999,1526,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20091101,25,-9999,30,0,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20091201,554,-9999,1387,30,-9999,-9999,-9999,-9999,-9999
NANUET 0.3 E NY US,20100101,505,-9999,604,0,-9999,-9999,-9999,-9999,-9999
SPRING VALLEY 1.7 N NY US,20100201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
SPRING VALLEY 1.7 N NY US,20100301,800,-9999,2774,0,-9999,-9999,-9999,-9999,-9999
SPRING VALLEY 1.7 N NY US,20100401,198,-9999,673,0,-9999,-9999,-9999,-9999,-9999
SPRING VALLEY 1.7 N NY US,20100501,335,-9999,709,0,-9999,-9999,-9999,-9999,-9999
SPRING VALLEY 1.7 N NY US,20100601,178,-9999,508,0,-9999,-9999,-9999,-9999,-9999
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20050601,150,0,815,0,339,122,279,188,233
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20050701,386,0,906,0,361,167,294,212,253
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20050801,787,0,1007,0,372,183,306,223,265
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20050901,43,0,121,0,333,100,276,183,229
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20051001,1082,0,4250,0,267,39,176,111,144
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20051101,257,0,1135,0,222,-56,138,58,98
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20051201,401,152,1168,246,128,-100,47,-10,18
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060101,297,51,1268,51,178,-89,86,12,49
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060201,422,432,731,683,167,-94,58,-16,21
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060301,132,25,203,33,233,-56,103,20,62
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060401,594,0,1412,3,283,6,185,78,132
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060501,389,0,1175,0,311,72,220,126,173
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060601,709,0,2171,0,328,111,254,179,217
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060701,495,0,1566,0,350,161,295,215,255
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060801,638,0,1545,0,361,156,283,204,243
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20060901,315,0,939,0,283,94,228,156,192
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20061001,564,0,1796,0,261,28,174,96,135
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20061101,914,0,1864,0,206,17,141,80,111
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20061201,198,0,545,0,211,-78,97,32,65
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070101,386,25,925,67,222,-128,64,-3,30
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070201,239,51,505,96,94,-133,14,-56,-21
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070301,612,127,1361,153,256,-117,105,8,57
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070401,1923,0,3316,0,300,-11,144,60,102
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070501,211,0,477,0,328,67,240,129,185
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070601,582,0,1666,0,328,122,264,173,219
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070701,587,0,1752,0,333,139,280,198,239
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070801,635,0,1824,0,333,133,274,192,233
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20070901,307,0,459,0,311,100,256,170,213
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20071001,376,0,1184,0,306,33,214,137,176
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20071101,318,0,884,0,189,-33,109,40,75
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20071201,259,25,1326,74,161,-67,53,2,28
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080101,328,0,726,0,178,-111,58,-8,25
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080201,493,127,1513,228,200,-122,62,-20,21
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080301,307,0,1037,0,172,-28,102,17,59
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080401,300,0,703,0,289,6,175,80,127
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080501,323,0,1018,0,283,67,205,107,156
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080601,511,0,1194,0,356,139,281,186,233
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080701,254,0,723,0,356,189,301,214,258
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080801,554,0,1418,0,322,144,281,183,232
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20080901,828,0,1790,0,322,106,243,166,205
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20081001,488,0,920,0,239,22,169,89,129
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20081101,188,0,900,0,194,-50,107,47,77
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20081201,597,76,1682,153,194,-106,72,-4,34
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20090101,302,102,757,228,83,-144,8,-53,-23
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20090201,89,76,236,109,183,-111,70,-17,26
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20090301,124,203,445,211,211,-111,98,17,58
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20090401,455,0,1191,0,333,11,172,79,125
NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20090501,292,0,1313,0,300,61,214,125,169
